% (Hf),% (Ti),% (Zr),BFactor
8.000000009199919,79.0000000020992,12.999999988700878,0.046083783191561485
8.000000009199919,80.0000000019992,11.99999998880088,0.046213117966310356
8.000000009199919,81.00000000189918,10.999999988900896,0.04634416173995667
8.000000009199919,82.00000000179918,9.999999989000898,0.04647691209744861
8.000000009199919,83.00000000169916,8.999999989100914,0.046611365298786685
8.000000009199919,84.00000000159915,7.99999998920093,0.046747516190970166
8.000000009199919,85.00000000149915,6.999999989300932,0.04688535811164481
8.000000009199919,86.00000000139913,5.999999989400948,0.047024882783836104
8.000000009199919,87.00000000129913,4.9999999895009495,0.04716608020108335
8.000000009199919,88.00000000119911,3.9999999896009655,0.04730893850222288
8.000000009199919,89.0000000010991,2.9999999897009815,0.04745344383498781
8.000000009199919,90.0000000009991,1.9999999898009833,0.04759958020750769
8.000000009199919,91.00000000089908,0.9999999899009993,0.04774732932669521
9.000000009099908,1e-08,90.99999998090009,0.04004997596205756
9.000000009099908,1.00000000989999,89.9999999810001,0.040174524958990085
9.000000009099908,2.00000000979998,88.99999998110012,0.04029186854505035
9.000000009099908,3.0000000096999697,87.99999998120012,0.04040273947139157
9.000000009099908,4.00000000959996,86.99999998130014,0.04050779930183861
9.000000009099908,5.000000009499949,85.99999998140014,0.04060764666124575
9.000000009099908,6.0000000093999395,84.99999998150015,0.0407028243623343
9.000000009099908,7.00000000929993,83.99999998160015,0.040793825587919004
9.000000009099908,8.000000009199919,82.99999998170017,0.04088109927359699
9.000000009099908,9.000000009099908,81.99999998180019,0.04096505481056835
9.000000009099908,10.000000008999898,80.9999999819002,0.041046066167846194
9.000000009099908,11.000000008899889,79.9999999820002,0.041124475516609804
9.000000009099908,12.000000008799878,78.9999999821002,0.04120059642603052
9.000000009099908,13.00000000869987,77.99999998220022,0.041274716688918404
9.000000009099908,14.00000000859986,76.99999998230024,0.04134710082650815
9.000000009099908,15.00000000849985,75.99999998240024,0.041417992314240024
9.000000009099908,16.00000000839984,74.99999998250024,0.04148761556419408
9.000000009099908,17.00000000829983,73.99999998260026,0.04155617769466757
9.000000009099908,18.00000000819982,72.99999998270027,0.04162387011305629
9.000000009099908,19.00000000809981,71.99999998280029,0.04169086993455892
9.000000009099908,20.000000007999798,70.99999998290029,0.04175734125614942
9.000000009099908,21.00000000789979,69.9999999830003,0.0418234363026589
9.000000009099908,22.00000000779978,68.99999998310031,0.041889296459592544
9.000000009099908,23.000000007699768,67.99999998320033,0.04195505320541898
9.000000009099908,24.00000000759976,66.99999998330034,0.04202082895445261
9.000000009099908,25.000000007499747,65.99999998340034,0.04208673782006147
9.000000009099908,26.000000007399738,64.99999998350035,0.042152886306738975
9.000000009099908,27.00000000729973,63.99999998360036,0.042219373938546904
9.000000009099908,28.00000000719972,62.99999998370037,0.042286293830544205
9.000000009099908,29.000000007099707,61.999999983800386,0.04235373320904182
9.000000009099908,30.0000000069997,60.999999983900395,0.04242177388585082
9.000000009099908,31.000000006899686,59.999999984000404,0.04249049269110282
9.000000009099908,32.00000000679968,58.99999998410041,0.04255996186870933
9.000000009099908,33.00000000669967,57.99999998420042,0.04263024943807687
9.000000009099908,34.000000006599656,56.99999998430044,0.04270141952529993
9.000000009099908,35.00000000649965,55.999999984400446,0.04277353266670788
9.000000009099908,36.00000000639964,54.999999984500455,0.04284664608733494
9.000000009099908,37.00000000629963,53.999999984600464,0.04292081395661351
9.000000009099908,38.00000000619962,52.99999998470047,0.04299608762335209
9.000000009099908,39.000000006099604,51.99999998480049,0.04307251583184698
9.000000009099908,40.000000005999595,50.9999999849005,0.04315014492078984
9.000000009099908,41.00000000589959,49.99999998500051,0.04322901900646591
9.000000009099908,42.00000000579958,48.999999985100516,0.04330918015158822
9.000000009099908,43.00000000569957,47.999999985200525,0.04339066852098173
9.000000009099908,44.00000000559956,46.99999998530053,0.043473522525210855
9.000000009099908,45.000000005499544,45.99999998540055,0.043557778953138546
9.000000009099908,46.000000005399535,44.99999998550056,0.04364347309431028
9.000000009099908,47.000000005299526,43.99999998560057,0.04373063885196833
9.000000009099908,48.00000000519952,42.999999985700576,0.043819308847427636
9.000000009099908,49.00000000509951,41.999999985800585,0.043909514516471716
9.000000009099908,50.00000000499949,40.9999999859006,0.04400128619836663
9.000000009099908,51.00000000489948,39.99999998600061,0.044094653218033394
9.000000009099908,52.000000004799475,38.99999998610062,0.04418964396186592
9.000000009099908,53.000000004699466,37.99999998620063,0.04428628594763723
9.000000009099908,54.00000000459946,36.99999998630064,0.044384605888891614
9.000000009099908,55.00000000449945,35.99999998640064,0.04448462975418246
9.000000009099908,56.00000000439944,34.999999986500654,0.04458638282147837
9.000000009099908,57.00000000429942,33.99999998660067,0.04468988972802883
9.000000009099908,58.000000004199414,32.99999998670067,0.04479517451594821
9.000000009099908,59.000000004099405,31.999999986800688,0.04490226067375037
9.000000009099908,60.000000003999396,30.99999998690069,0.045011171174038384
9.000000009099908,61.00000000389939,29.999999987000706,0.04512192850753074
9.000000009099908,62.00000000379937,28.999999987100722,0.045234554713580885
9.000000009099908,63.00000000369936,27.999999987200724,0.04534907140732671
9.000000009099908,64.00000000359935,26.99999998730074,0.04546549980358455
9.000000009099908,65.00000000349935,25.99999998740074,0.04558386073758309
9.000000009099908,66.00000000339934,24.999999987500757,0.045704174682614215
9.000000009099908,67.00000000329932,23.999999987600773,0.04582646176465821
9.000000009099908,68.00000000319932,22.999999987700775,0.04595074177402343
9.000000009099908,69.0000000030993,21.99999998780079,0.046077034174022785
9.000000009099908,70.0000000029993,20.999999987900793,0.04620535810669244
9.000000009099908,71.00000000289928,19.99999998800081,0.0463357323955387
9.000000009099908,72.00000000279927,18.999999988100825,0.046468175545284006
9.000000009099908,73.00000000269927,17.999999988200827,0.04660270573856303
9.000000009099908,74.00000000259925,16.999999988300843,0.04673934082950195
9.000000009099908,75.00000000249925,15.999999988400845,0.046878098334096015
9.000000009099908,76.00000000239923,14.99999998850086,0.047018995417279025
9.000000009099908,77.00000000229923,13.999999988600862,0.04716204887655975
9.000000009099908,78.00000000219922,12.999999988700878,0.047307275122076976
9.000000009099908,79.0000000020992,11.999999988800894,0.04745469015290307
9.000000009099908,80.0000000019992,10.999999988900896,0.04760430952940102
9.000000009099908,81.00000000189918,9.999999989000912,0.04775614834141446
9.000000009099908,82.00000000179918,8.999999989100914,0.0479102211720409
9.000000009099908,83.00000000169916,7.99999998920093,0.04806654205671059
9.000000009099908,84.00000000159915,6.999999989300946,0.04822512443725809
9.000000009099908,85.00000000149915,5.999999989400948,0.048385981110640526
9.000000009099908,86.00000000139913,4.999999989500964,0.04854912417191679
9.000000009099908,87.00000000129913,3.9999999896009655,0.048714564951060586
9.000000009099908,88.00000000119911,2.9999999897009815,0.048882313943133755
9.000000009099908,89.0000000010991,1.9999999898009975,0.04905238073129644
9.000000009099908,90.0000000009991,0.9999999899009993,0.049224773902075226
10.000000008999898,1e-08,89.9999999810001,0.04070919889980342
10.000000008999898,1.00000000989999,88.99999998110012,0.04083010365148882
10.000000008999898,2.00000000979998,87.99999998120012,0.0409445652407081
10.000000008999898,3.0000000096999697,86.99999998130014,0.041053248485458604
10.000000008999898,4.00000000959996,85.99999998140014,0.04115675521551098
10.000000008999898,5.000000009499949,84.99999998150015,0.04125563139242261
10.000000008999898,6.0000000093999395,83.99999998160015,0.04135037328856217
10.000000008999898,7.00000000929993,82.99999998170017,0.041441432869247154
10.000000008999898,8.000000009199919,81.99999998180019,0.041529222496939015
10.000000008999898,9.000000009099908,80.9999999819002,0.041614119056211575
10.000000008999898,10.000000008999898,79.9999999820002,0.04169646758184273
10.000000008999898,11.000000008899889,78.9999999821002,0.041776584459056354
10.000000008999898,12.000000008799878,77.99999998220022,0.041854760254037594
10.000000008999898,13.00000000869987,76.99999998230024,0.041931262223873965
10.000000008999898,14.00000000859986,75.99999998240024,0.04200633654765415
10.000000008999898,15.00000000849985,74.99999998250026,0.04208021031429451
10.000000008999898,16.00000000839984,73.99999998260026,0.042153093297518665
10.000000008999898,17.00000000829983,72.99999998270027,0.04222517954410609
10.000000008999898,18.00000000819982,71.99999998280029,0.0422966487978983
10.000000008999898,19.00000000809981,70.99999998290029,0.042367667778989745
10.000000008999898,20.000000007999798,69.99999998300031,0.042438391334932046
10.000000008999898,21.00000000789979,68.99999998310031,0.04250896347857461
10.000000008999898,22.00000000779978,67.99999998320033,0.04257951832527813
10.000000008999898,23.000000007699768,66.99999998330034,0.04265018094062569
10.000000008999898,24.00000000759976,65.99999998340034,0.042721068108370584
10.000000008999898,25.000000007499747,64.99999998350036,0.0427922890271672
10.000000008999898,26.000000007399738,63.99999998360036,0.0428639459436027
10.000000008999898,27.00000000729973,62.99999998370038,0.04293613472815393
10.000000008999898,28.00000000719972,61.99999998380038,0.043008945399922165
10.000000008999898,29.000000007099707,60.999999983900395,0.043082462605324515
10.000000008999898,30.0000000069997,59.999999984000404,0.04315676605533274
10.000000008999898,31.000000006899686,58.99999998410041,0.04323193092533958
10.000000008999898,32.00000000679968,57.99999998420042,0.043308028221280874
10.000000008999898,33.00000000669967,56.99999998430043,0.043385125115249466
10.000000008999898,34.000000006599656,55.999999984400446,0.0434632852534884
10.000000008999898,35.00000000649965,54.999999984500455,0.04354256903934626
10.000000008999898,36.00000000639964,53.999999984600464,0.043623033893507586
10.000000008999898,37.00000000629963,52.99999998470047,0.04370473449357189
10.000000008999898,38.00000000619962,51.99999998480048,0.04378772299484438
10.000000008999898,39.000000006099604,50.9999999849005,0.043872049234012875
10.000000008999898,40.000000005999595,49.99999998500051,0.04395776091721934
10.000000008999898,41.00000000589959,48.999999985100516,0.04404490379388499
10.000000008999898,42.00000000579958,47.999999985200525,0.044133521817515876
10.000000008999898,43.00000000569957,46.99999998530053,0.044223657294597915
10.000000008999898,44.00000000559956,45.99999998540054,0.04431535102258257
10.000000008999898,45.000000005499544,44.99999998550056,0.04440864241787218
10.000000008999898,46.000000005399535,43.99999998560057,0.04450356963462542
10.000000008999898,47.000000005299526,42.999999985700576,0.0446001696751301
10.000000008999898,48.00000000519952,41.999999985800585,0.04469847849241845
10.000000008999898,49.00000000509951,40.999999985900594,0.044798531085739855
10.000000008999898,50.00000000499949,39.99999998600061,0.044900361589449246
10.000000008999898,51.00000000489948,38.99999998610062,0.04500400335581772
10.000000008999898,52.000000004799475,37.99999998620063,0.04510948903222727
10.000000008999898,53.000000004699466,36.99999998630064,0.045216850633167986
10.000000008999898,54.00000000459946,35.99999998640064,0.045326119607419696
10.000000008999898,55.00000000449945,34.999999986500654,0.04543732690076391
10.000000008999898,56.00000000439944,33.99999998660067,0.04555050301454085
10.000000008999898,57.00000000429942,32.999999986700686,0.04566567806033744
10.000000008999898,58.000000004199414,31.999999986800688,0.04578288181106486
10.000000008999898,59.000000004099405,30.99999998690069,0.04590214374866022
10.000000008999898,60.000000003999396,29.999999987000706,0.04602349310862427
10.000000008999898,61.00000000389939,28.999999987100722,0.046146958921585136
10.000000008999898,62.00000000379937,27.999999987200738,0.046272570052059966
10.000000008999898,63.00000000369936,26.99999998730074,0.04640035523456681
10.000000008999898,64.00000000359935,25.99999998740074,0.046530343107222275
10.000000008999898,65.00000000349935,24.999999987500757,0.04666256224294502
10.000000008999898,66.00000000339934,23.999999987600773,0.046797041178368554
10.000000008999898,67.00000000329932,22.99999998770079,0.046933808440553115
10.000000008999898,68.00000000319932,21.999999987800777,0.04707289257157192
10.000000008999898,69.0000000030993,20.999999987900793,0.047214322151033744
10.000000008999898,70.0000000029993,19.99999998800081,0.04735812581658992
10.000000008999898,71.00000000289928,18.999999988100825,0.047504332282461786
10.000000008999898,72.00000000279927,17.99999998820084,0.04765297035601069
10.000000008999898,73.00000000269927,16.99999998830083,0.04780406895236066
10.000000008999898,74.00000000259925,15.999999988400845,0.04795765710707031
10.000000008999898,75.00000000249925,14.99999998850086,0.04811376398683798
10.000000008999898,76.00000000239923,13.999999988600877,0.04827241889820975
10.000000008999898,77.00000000229923,12.999999988700864,0.04843365129424781
10.000000008999898,78.00000000219922,11.99999998880088,0.04859749077910044
10.000000008999898,79.0000000020992,10.999999988900896,0.04876396711040127
10.000000008999898,80.0000000019992,9.999999989000912,0.04893311019940914
10.000000008999898,81.00000000189918,8.999999989100928,0.04910495010878302
10.000000008999898,82.00000000179918,7.999999989200916,0.04927951704786996
10.000000008999898,83.00000000169916,6.999999989300932,0.049456841365362554
10.000000008999898,84.00000000159915,5.999999989400948,0.04963695353916537
10.000000008999898,85.00000000149915,4.999999989500964,0.04981988416328478
10.000000008999898,86.00000000139913,3.9999999896009797,0.050005663931534466
10.000000008999898,87.00000000129913,2.9999999897009673,0.050194323617822806
10.000000008999898,88.00000000119911,1.9999999898009833,0.05038589405275983
10.000000008999898,89.0000000010991,0.9999999899009993,0.05058040609629058
11.000000008899889,1e-08,88.9999999811001,0.04129992613705748
11.000000008899889,1.00000000989999,87.99999998120012,0.04141894133232701
11.000000008899889,2.00000000979998,86.99999998130014,0.041532141837067126
11.000000008899889,3.0000000096999697,85.99999998140014,0.041640137586663246
11.000000008899889,4.00000000959996,84.99999998150015,0.04174348207224824
11.000000008899889,5.000000009499949,83.99999998160015,0.04184267858257907
11.000000008899889,6.0000000093999395,82.99999998170017,0.041938185641596556
11.000000008899889,7.00000000929993,81.99999998180019,0.04203042176165391
11.000000008899889,8.000000009199919,80.99999998190019,0.04211976961200725
11.000000008899889,9.000000009099908,79.9999999820002,0.042206579685658184
11.000000008899889,10.000000008999898,78.9999999821002,0.0422911735342043
11.000000008899889,11.000000008899889,77.99999998220022,0.04237384662935701
11.000000008899889,12.000000008799878,76.99999998230024,0.042454870900736574
11.000000008899889,13.00000000869987,75.99999998240024,0.04253449699207017
11.000000008899889,14.00000000859986,74.99999998250024,0.04261295627170112
11.000000008899889,15.00000000849985,73.99999998260026,0.04269046262812861
11.000000008899889,16.00000000839984,72.99999998270027,0.04276721407694634
11.000000008899889,17.00000000829983,71.99999998280029,0.042843394201890976
11.000000008899889,18.00000000819982,70.99999998290029,0.04291917344961903
11.000000008899889,19.00000000809981,69.9999999830003,0.042994710295210646
11.000000008899889,20.000000007999798,68.99999998310031,0.043070152293170384
11.000000008899889,21.00000000789979,67.99999998320033,0.043145637026792666
11.000000008899889,22.00000000779978,66.99999998330033,0.04322129296713113
11.000000008899889,23.000000007699768,65.99999998340034,0.04329724025141313
11.000000008899889,24.00000000759976,64.99999998350035,0.04337359138953652
11.000000008899889,25.000000007499747,63.99999998360036,0.04345045190624637
11.000000008899889,26.000000007399738,62.99999998370038,0.04352792092568895
11.000000008899889,27.00000000729973,61.99999998380038,0.043606091704259727
11.000000008899889,28.00000000719972,60.999999983900395,0.04368505211698154
11.000000008899889,29.000000007099707,59.999999984000404,0.0437648851020581
11.000000008899889,30.0000000069997,58.99999998410041,0.04384566906772763
11.000000008899889,31.000000006899686,57.99999998420043,0.04392747826509078
11.000000008899889,32.00000000679968,56.99999998430043,0.044010383130185834
11.000000008899889,33.00000000669967,55.99999998440044,0.04409445059823627
11.000000008899889,34.000000006599656,54.999999984500455,0.044179744392686175
11.000000008899889,35.00000000649965,53.999999984600464,0.04426632529136679
11.000000008899889,36.00000000639964,52.99999998470047,0.044354251371897024
11.000000008899889,37.00000000629963,51.99999998480048,0.04444357823820681
11.000000008899889,38.00000000619962,50.99999998490049,0.04453435922988341
11.000000008899889,39.000000006099604,49.99999998500051,0.04462664561587229
11.000000008899889,40.000000005999595,48.999999985100516,0.04472048677391438
11.000000008899889,41.00000000589959,47.999999985200525,0.04481593035696793
11.000000008899889,42.00000000579958,46.99999998530053,0.044913022447743985
11.000000008899889,43.00000000569957,45.99999998540054,0.045011807702378365
11.000000008899889,44.00000000559956,44.99999998550055,0.045112329484166186
11.000000008899889,45.000000005499544,43.99999998560057,0.04521462998820131
11.000000008899889,46.000000005399535,42.999999985700576,0.045318750357684484
11.000000008899889,47.000000005299526,41.999999985800585,0.04542473079259546
11.000000008899889,48.00000000519952,40.999999985900594,0.04553261065136286
11.000000008899889,49.00000000509951,39.9999999860006,0.045642428546107845
11.000000008899889,50.00000000499949,38.99999998610062,0.045754222431988775
11.000000008899889,51.00000000489948,37.99999998620063,0.04586802969112691
11.000000008899889,52.000000004799475,36.99999998630064,0.04598388721155231
11.000000008899889,53.000000004699466,35.99999998640064,0.04610183146157207
11.000000008899889,54.00000000459946,34.999999986500654,0.04622189855992722
11.000000008899889,55.00000000449945,33.99999998660067,0.04634412434207644
11.000000008899889,56.00000000439944,32.99999998670067,0.046468544422913295
11.000000008899889,57.00000000429942,31.999999986800688,0.04659519425620094
11.000000008899889,58.000000004199414,30.99999998690069,0.046724109190982424
11.000000008899889,59.000000004099405,29.999999987000706,0.04685532452520542
11.000000008899889,60.000000003999396,28.999999987100722,0.046988875556778026
11.000000008899889,61.00000000389939,27.999999987200724,0.04712479763225711
11.000000008899889,62.00000000379937,26.99999998730074,0.047263126193351185
11.000000008899889,63.00000000369936,25.99999998740074,0.04740389682140667
11.000000008899889,64.00000000359935,24.999999987500757,0.04754714528003086
11.000000008899889,65.00000000349935,23.99999998760076,0.0476929075559924
11.000000008899889,66.00000000339934,22.999999987700775,0.047841219898526945
11.000000008899889,67.00000000329932,21.99999998780079,0.04799211885716581
11.000000008899889,68.00000000319932,20.999999987900793,0.048145641318191976
11.000000008899889,69.0000000030993,19.99999998800081,0.0483018245398206
11.000000008899889,70.0000000029993,18.99999998810081,0.048460706186188814
11.000000008899889,71.00000000289928,17.999999988200827,0.04862232436023202
11.000000008899889,72.00000000279927,16.999999988300843,0.04878671763551434
11.000000008899889,73.00000000269927,15.999999988400845,0.04895392508707156
11.000000008899889,74.00000000259925,14.99999998850086,0.04912398632131801
11.000000008899889,75.00000000249925,13.999999988600862,0.04929694150505854
11.000000008899889,76.00000000239923,12.999999988700878,0.04947283139364016
11.000000008899889,77.00000000229923,11.99999998880088,0.04965169735826802
11.000000008899889,78.00000000219922,10.999999988900896,0.049833581412503124
11.000000008899889,79.0000000020992,9.999999989000912,0.05001852623795036
11.000000008899889,80.0000000019992,8.999999989100914,0.05020657520913556
11.000000008899889,81.00000000189918,7.99999998920093,0.050397772417562665
11.000000008899889,82.00000000179918,6.999999989300932,0.0505921626949304
11.000000008899889,83.00000000169916,5.999999989400948,0.05078979163548024
11.000000008899889,84.00000000159915,4.999999989500964,0.05099070561743394
11.000000008899889,85.00000000149915,3.9999999896009655,0.05119495182346926
11.000000008899889,86.00000000139913,2.9999999897009815,0.051402578260168696
11.000000008899889,87.00000000129913,1.9999999898009833,0.0516136337763643
11.000000008899889,88.00000000119911,0.9999999899009993,0.05182816808028464
12.000000008799878,1e-08,87.99999998120012,0.041829983727480945
12.000000008799878,1.00000000989999,86.99999998130014,0.04194855876644752
12.000000008799878,2.00000000979998,85.99999998140014,0.042061840299498186
12.000000008799878,3.0000000096999697,84.99999998150015,0.0421703934953873
12.000000008799878,4.00000000959996,83.99999998160015,0.042274732379632654
12.000000008799878,5.000000009499949,82.99999998170017,0.042375325380174404
12.000000008799878,6.0000000093999395,81.99999998180019,0.042472600174509205
12.000000008799878,7.00000000929993,80.99999998190019,0.042566947940097404
12.000000008799878,8.000000009199919,79.9999999820002,0.04265872709294906
12.000000008799878,9.000000009099908,78.9999999821002,0.042748266585545376
12.000000008799878,10.000000008999898,77.99999998220022,0.04283586882400543
12.000000008799878,11.000000008899889,76.99999998230024,0.04292181225515194
12.000000008799878,12.000000008799878,75.99999998240024,0.0430063536664805
12.000000008799878,13.00000000869987,74.99999998250026,0.0430897302356813
12.000000008799878,14.00000000859986,73.99999998260026,0.043172161361060335
12.000000008799878,15.00000000849985,72.99999998270027,0.043253850299764474
12.000000008799878,16.00000000839984,71.99999998280029,0.04333498563697703
12.000000008799878,17.00000000829983,70.99999998290029,0.0434157426060956
12.000000008799878,18.00000000819982,69.9999999830003,0.043496284277227536
12.000000008799878,19.00000000809981,68.99999998310031,0.04357676262906542
12.000000008799878,20.000000007999798,67.99999998320033,0.04365731951726238
12.000000008799878,21.00000000789979,66.99999998330034,0.043738087550767336
12.000000008799878,22.00000000779978,65.99999998340034,0.04381919088615244
12.000000008799878,23.000000007699768,64.99999998350035,0.043900745948738426
12.000000008799878,24.00000000759976,63.99999998360036,0.04398286208826296
12.000000008799878,25.000000007499747,62.99999998370038,0.04406564217591907
12.000000008799878,26.000000007399738,61.999999983800386,0.04414918314879487
12.000000008799878,27.00000000729973,60.999999983900395,0.04423357650705368
12.000000008799878,28.00000000719972,59.999999984000404,0.044318908768588024
12.000000008799878,29.000000007099707,58.99999998410041,0.04440526188535525
12.000000008799878,30.0000000069997,57.99999998420042,0.04449271362513898
12.000000008799878,31.000000006899686,56.99999998430044,0.044581337922075234
12.000000008799878,32.00000000679968,55.99999998440044,0.04467120519892666
12.000000008799878,33.00000000669967,54.99999998450045,0.04476238266377197
12.000000008799878,34.000000006599656,53.999999984600464,0.04485493458350271
12.000000008799878,35.00000000649965,52.99999998470047,0.04494892253627325
12.000000008799878,36.00000000639964,51.99999998480048,0.04504440564483254
12.000000008799878,37.00000000629963,50.99999998490049,0.045141440792474584
12.000000008799878,38.00000000619962,49.9999999850005,0.045240082823172705
12.000000008799878,39.000000006099604,48.999999985100516,0.04534038472731058
12.000000008799878,40.000000005999595,47.999999985200525,0.04544239781428784
12.000000008799878,41.00000000589959,46.99999998530053,0.045546171873156294
12.000000008799878,42.00000000579958,45.99999998540054,0.045651755322334966
12.000000008799878,43.00000000569957,44.99999998550055,0.04575919534935541
12.000000008799878,44.00000000559956,43.99999998560056,0.04586853804150184
12.000000008799878,45.000000005499544,42.999999985700576,0.045979828508132786
12.000000008799878,46.000000005399535,41.999999985800585,0.04609311099540121
12.000000008799878,47.000000005299526,40.999999985900594,0.046208428994027516
12.000000008799878,48.00000000519952,39.9999999860006,0.0463258253407221
12.000000008799878,49.00000000509951,38.99999998610061,0.04644534231380502
12.000000008799878,50.00000000499949,37.99999998620063,0.04656702172352277
12.000000008799878,51.00000000489948,36.99999998630064,0.04669090499752143
12.000000008799878,52.000000004799475,35.99999998640065,0.046817033261898
12.000000008799878,53.000000004699466,34.999999986500654,0.04694544741821744
12.000000008799878,54.00000000459946,33.99999998660067,0.04707618821685274
12.000000008799878,55.00000000449945,32.99999998670067,0.04720929632697723
12.000000008799878,56.00000000439944,31.999999986800688,0.04734481240351325
12.000000008799878,57.00000000429942,30.999999986900704,0.04748277715131849
12.000000008799878,58.000000004199414,29.999999987000706,0.04762323138687091
12.000000008799878,59.000000004099405,28.999999987100722,0.047766216097693326
12.000000008799878,60.000000003999396,27.999999987200724,0.04791177249974333
12.000000008799878,61.00000000389939,26.99999998730074,0.04805994209297675
12.000000008799878,62.00000000379937,25.999999987400756,0.04821076671528074
12.000000008799878,63.00000000369936,24.999999987500757,0.04836428859495772
12.000000008799878,64.00000000359935,23.999999987600773,0.04852055040193156
12.000000008799878,65.00000000349935,22.999999987700775,0.04867959529783534
12.000000008799878,66.00000000339934,21.99999998780079,0.048841466985131574
12.000000008799878,67.00000000329932,20.999999987900807,0.04900620975540549
12.000000008799878,68.00000000319932,19.99999998800081,0.049173868536965676
12.000000008799878,69.0000000030993,18.999999988100825,0.04934448894187733
12.000000008799878,70.0000000029993,17.999999988200827,0.0495181173125483
12.000000008799878,71.00000000289928,16.999999988300843,0.04969480076798029
12.000000008799878,72.00000000279927,15.999999988400859,0.049874587249793996
12.000000008799878,73.00000000269927,14.99999998850086,0.0500575255681297
12.000000008799878,74.00000000259925,13.999999988600877,0.05024366544752183
12.000000008799878,75.00000000249925,12.999999988700878,0.05043305757284098
12.000000008799878,76.00000000239923,11.999999988800894,0.05062575363539273
12.000000008799878,77.00000000229923,10.999999988900896,0.05082180637925906
12.000000008799878,78.00000000219922,9.999999989000912,0.051021269647965176
12.000000008799878,79.0000000020992,8.999999989100928,0.051224198431550134
12.000000008799878,80.0000000019992,7.99999998920093,0.05143064891411802
12.000000008799878,81.00000000189918,6.999999989300946,0.05164067852194175
12.000000008799878,82.00000000179918,5.999999989400948,0.05185434597219035
12.000000008799878,83.00000000169916,4.999999989500964,0.05207171132234669
12.000000008799878,84.00000000159915,3.9999999896009797,0.0522928360203792
12.000000008799878,85.00000000149915,2.9999999897009815,0.05251778295573021
12.000000008799878,86.00000000139913,1.9999999898009975,0.05274661651117785
12.000000008799878,87.00000000129913,0.9999999899009993,0.05297940261562741
13.00000000869987,1e-08,86.99999998130014,0.04230594939754219
13.00000000869987,1.00000000989999,85.99999998140014,0.042425292829129456
13.00000000869987,2.00000000979998,84.99999998150015,0.04253977677563843
13.00000000869987,3.0000000096999697,83.99999998160015,0.04264992961468724
13.00000000869987,4.00000000959996,82.99999998170017,0.04275623292868596
13.00000000869987,5.000000009499949,81.99999998180019,0.042859126489806255
13.00000000869987,6.0000000093999395,80.99999998190019,0.04295901262986675
13.00000000869987,7.00000000929993,79.9999999820002,0.043056260082915354
13.00000000869987,8.000000009199919,78.9999999821002,0.043151207374029645
13.00000000869987,9.000000009099908,77.99999998220022,0.04324416581619779
13.00000000869987,10.000000008999898,76.99999998230024,0.043335422167556925
13.00000000869987,11.000000008899889,75.99999998240024,0.04342524099334829
13.00000000869987,12.000000008799878,74.99999998250026,0.04351386677037491
13.00000000869987,13.00000000869987,73.99999998260026,0.04360152576626629
13.00000000869987,14.00000000859986,72.99999998270027,0.04368842772126534
13.00000000869987,15.00000000849985,71.99999998280029,0.043774767356393136
13.00000000869987,16.00000000839984,70.99999998290029,0.04386072572859044
13.00000000869987,17.00000000829983,69.9999999830003,0.04394647145067495
13.00000000869987,18.00000000819982,68.99999998310031,0.04403216179160871
13.00000000869987,19.00000000809981,67.99999998320033,0.04411794367056825
13.00000000869987,20.000000007999798,66.99999998330034,0.044203954556600755
13.00000000869987,21.00000000789979,65.99999998340034,0.044290323284177445
13.00000000869987,22.00000000779978,64.99999998350035,0.04437717079369484
13.00000000869987,23.000000007699768,63.99999998360036,0.04446461080488088
13.00000000869987,24.00000000759976,62.99999998370037,0.04455275043012002
13.00000000869987,25.000000007499747,61.999999983800386,0.04464169073389241
13.00000000869987,26.000000007399738,60.999999983900395,0.04473152724381004
13.00000000869987,27.00000000729973,59.999999984000404,0.04482235041811152
13.00000000869987,28.00000000719972,58.99999998410041,0.04491424607393601
13.00000000869987,29.000000007099707,57.99999998420042,0.04500729578022073
13.00000000869987,30.0000000069997,56.99999998430043,0.04510157721865099
13.00000000869987,31.000000006899686,55.999999984400446,0.045197164515725294
13.00000000869987,32.00000000679968,54.99999998450045,0.0452941285486757
13.00000000869987,33.00000000669967,53.99999998460046,0.04539253722769894
13.00000000869987,34.000000006599656,52.99999998470047,0.0454924557567028
13.00000000869987,35.00000000649965,51.99999998480048,0.04559394687454979
13.00000000869987,36.00000000639964,50.99999998490049,0.045697071078581696
13.00000000869987,37.00000000629963,49.9999999850005,0.04580188683203504
13.00000000869987,38.00000000619962,48.99999998510051,0.045908450756800015
13.00000000869987,39.000000006099604,47.999999985200525,0.046016817812837174
13.00000000869987,40.000000005999595,46.99999998530053,0.046127041465442824
13.00000000869987,41.00000000589959,45.99999998540054,0.04623917384144221
13.00000000869987,42.00000000579958,44.99999998550055,0.04635326587529147
13.00000000869987,43.00000000569957,43.99999998560056,0.04646936744598131
13.00000000869987,44.00000000559956,42.99999998570057,0.04658752750555402
13.00000000869987,45.000000005499544,41.999999985800585,0.04670779419997636
13.00000000869987,46.000000005399535,40.999999985900594,0.04683021498304559
13.00000000869987,47.000000005299526,39.9999999860006,0.046954836723949143
13.00000000869987,48.00000000519952,38.99999998610061,0.047081705809045554
13.00000000869987,49.00000000509951,37.99999998620062,0.04721086823838933
13.00000000869987,50.00000000499949,36.99999998630064,0.047342369717479266
13.00000000869987,51.00000000489948,35.99999998640065,0.0474762557446721
