% (Hf),% (Ti),% (Zr),Sigma_e0
33.00000000669967,26.000000007399738,40.99999998590059,76121.8118498355
33.00000000669967,27.00000000729973,39.9999999860006,76045.18073427519
33.00000000669967,28.00000000719972,38.999999986100605,75980.6523386906
33.00000000669967,29.000000007099707,37.99999998620062,75928.15127776352
33.00000000669967,30.0000000069997,36.99999998630063,75887.61324677266
33.00000000669967,31.000000006899686,35.99999998640064,75858.98486837314
33.00000000669967,32.00000000679968,34.999999986500654,75842.2235644423
33.00000000669967,33.00000000669967,33.999999986600656,75837.29745243935
33.00000000669967,34.000000006599656,32.99999998670067,75844.18526583428
33.00000000669967,35.00000000649965,31.999999986800674,75862.87629826006
33.00000000669967,36.00000000639964,30.99999998690069,75893.37037114293
33.00000000669967,37.00000000629963,29.999999987000706,75935.67782466303
33.00000000669967,38.00000000619962,28.999999987100708,75989.81953199324
33.00000000669967,39.000000006099604,27.999999987200724,76055.82693686092
33.00000000669967,40.000000005999595,26.999999987300725,76133.74211457367
33.00000000669967,41.00000000589959,25.99999998740074,76223.61785674658
33.00000000669967,42.00000000579958,24.999999987500757,76325.51778006808
33.00000000669967,43.00000000569957,23.99999998760076,76439.516459542
33.00000000669967,44.00000000559956,22.99999998770076,76565.69958674711
33.00000000669967,45.000000005499544,21.999999987800777,76704.16415376317
33.00000000669967,46.000000005399535,20.999999987900793,76855.01866352433
33.00000000669967,47.000000005299526,19.99999998800081,77018.3833674764
33.00000000669967,48.00000000519952,18.99999998810081,77194.39053153955
33.00000000669967,49.00000000509951,17.999999988200813,77383.18473150517
33.00000000669967,50.00000000499949,16.99999998830083,77584.923179135
33.00000000669967,51.00000000489948,15.999999988400845,77799.7760803762
33.00000000669967,52.000000004799475,14.99999998850086,78027.92702726267
33.00000000669967,53.000000004699466,13.999999988600862,78269.57342524044
33.00000000669967,54.00000000459946,12.999999988700864,78524.92695783575
33.00000000669967,55.00000000449945,11.99999998880088,78794.21409077861
33.00000000669967,56.00000000439944,10.999999988900896,79077.67661790497
33.00000000669967,57.00000000429942,9.999999989000912,79375.57225138895
33.00000000669967,58.000000004199414,8.999999989100914,79688.17525910416
33.00000000669967,59.000000004099405,7.999999989200916,80015.77715218227
33.00000000669967,60.000000003999396,6.999999989300932,80358.68742613285
33.00000000669967,61.00000000389939,5.999999989400948,80717.2343592078
33.00000000669967,62.00000000379937,4.999999989500964,81091.76587204776
33.00000000669967,63.00000000369936,3.9999999896009655,81482.65045303274
33.00000000669967,64.00000000359935,2.9999999897009673,81890.27815418404
33.00000000669967,65.00000000349935,1.9999999898009833,82315.06166293063
33.00000000669967,66.00000000339934,0.9999999899009993,82757.4374555678
34.000000006599656,1e-08,65.99999998340034,82544.23850436648
34.000000006599656,1.00000000989999,64.99999998350035,82099.57540351662
34.000000006599656,2.00000000979998,63.99999998360036,81673.64770440153
34.000000006599656,3.0000000096999697,62.99999998370038,81265.95029736013
34.000000006599656,4.00000000959996,61.999999983800386,80876.00588228027
34.000000006599656,5.000000009499949,60.999999983900395,80503.36351643702
34.000000006599656,6.0000000093999395,59.999999984000404,80147.59726714861
34.000000006599656,7.00000000929993,58.99999998410041,79808.30496130344
34.000000006599656,8.000000009199919,57.99999998420043,79485.10702453235
34.000000006599656,9.000000009099908,56.99999998430044,79177.64540345197
34.000000006599656,10.000000008999898,55.999999984400446,78885.58256499212
34.000000006599656,11.000000008899889,54.999999984500455,78608.60056735373
34.000000006599656,12.000000008799878,53.999999984600464,78346.40019762529
34.000000006599656,13.00000000869987,52.99999998470047,78098.70017152608
34.000000006599656,14.00000000859986,51.99999998480048,77865.23639114133
34.000000006599656,15.00000000849985,50.9999999849005,77645.76125687803
34.000000006599656,16.00000000839984,49.9999999850005,77440.04303020259
34.000000006599656,17.00000000829983,48.999999985100516,77247.86524402276
34.000000006599656,18.00000000819982,47.999999985200525,77069.02615785456
34.000000006599656,19.00000000809981,46.99999998530053,76903.33825516912
34.000000006599656,20.000000007999798,45.99999998540055,76750.62778054827
34.000000006599656,21.00000000789979,44.99999998550055,76610.73431449365
34.000000006599656,22.00000000779978,43.99999998560057,76483.51038393262
34.000000006599656,23.000000007699768,42.999999985700576,76368.82110664905
34.000000006599656,24.00000000759976,41.999999985800585,76266.54386803883
34.000000006599656,25.000000007499747,40.9999999859006,76176.56802874841
34.000000006599656,26.000000007399738,39.9999999860006,76098.79466190495
34.000000006599656,27.00000000729973,38.99999998610062,76033.13631878575
34.000000006599656,28.00000000719972,37.99999998620062,75979.51682190713
34.000000006599656,29.000000007099707,36.99999998630064,75937.87108463669
34.000000006599656,30.0000000069997,35.99999998640064,75908.14495655178
34.000000006599656,31.000000006899686,34.999999986500654,75890.29509388036
34.000000006599656,32.00000000679968,33.99999998660067,75884.28885446729
34.000000006599656,33.00000000669967,32.99999998670067,75890.10421681643
34.000000006599656,34.000000006599656,31.999999986800688,75907.72972285721
34.000000006599656,35.00000000649965,30.99999998690069,75937.16444418646
34.000000006599656,36.00000000639964,29.999999987000706,75978.41797163161
34.000000006599656,37.00000000629963,28.999999987100722,76031.51042807921
34.000000006599656,38.00000000619962,27.999999987200724,76096.47250460746
34.000000006599656,39.000000006099604,26.99999998730074,76173.34552005865
34.000000006599656,40.000000005999595,25.99999998740074,76262.18150428384
34.000000006599656,41.00000000589959,24.999999987500757,76363.04330539073
34.000000006599656,42.00000000579958,23.999999987600773,76476.00472142639
34.000000006599656,43.00000000569957,22.999999987700775,76601.15065702997
34.000000006599656,44.00000000559956,21.999999987800777,76738.5773056977
34.000000006599656,45.000000005499544,20.999999987900793,76888.39235841378
34.000000006599656,46.000000005399535,19.99999998800081,77050.7152395167
34.000000006599656,47.000000005299526,18.999999988100825,77225.67737079384
34.000000006599656,48.00000000519952,17.999999988200827,77413.42246492564
34.000000006599656,49.00000000509951,16.99999998830083,77614.10684953706
34.000000006599656,50.00000000499949,15.999999988400845,77827.8998232614
34.000000006599656,51.00000000489948,14.99999998850086,78054.9840453751
34.000000006599656,52.000000004799475,13.999999988600877,78295.55596073096
34.000000006599656,53.000000004699466,12.999999988700878,78549.82626189542
34.000000006599656,54.00000000459946,11.99999998880088,78818.02039058918
34.000000006599656,55.00000000449945,10.999999988900896,79100.37908074037
34.000000006599656,56.00000000439944,9.999999989000912,79397.15894568467
34.000000006599656,57.00000000429942,8.999999989100928,79708.63311229549
34.000000006599656,58.000000004199414,7.99999998920093,80035.09190509238
34.000000006599656,59.000000004099405,6.999999989300932,80376.84358367126
34.000000006599656,60.000000003999396,5.999999989400948,80734.2151371169
34.000000006599656,61.00000000389939,4.999999989500964,81107.5531394106
34.000000006599656,62.00000000379937,3.9999999896009797,81497.22467022708
34.000000006599656,63.00000000369936,2.9999999897009815,81903.61830593801
34.000000006599656,64.00000000359935,1.9999999898009833,82327.1451861015
34.000000006599656,65.00000000349935,0.9999999899009993,82768.24016122914
35.00000000649965,1e-08,64.99999998350035,82189.390123375
35.00000000649965,1.00000000989999,63.99999998360036,81761.7039814088
35.00000000649965,2.00000000979998,62.99999998370037,81352.2878801325
35.00000000649965,3.0000000096999697,61.999999983800386,80960.66287665683
35.00000000649965,4.00000000959996,60.999999983900395,80586.37645277788
35.00000000649965,5.000000009499949,59.999999984000404,80229.00116357223
35.00000000649965,6.0000000093999395,58.99999998410041,79888.13338311123
35.00000000649965,7.00000000929993,57.99999998420042,79563.3921400479
35.00000000649965,8.000000009199919,56.99999998430043,79254.41803648559
35.00000000649965,9.000000009099908,55.999999984400446,78960.8722441242
35.00000000649965,10.000000008999898,54.999999984500455,78682.43557221552
35.00000000649965,11.000000008899889,53.999999984600464,78418.80760234196
35.00000000649965,12.000000008799878,52.99999998470047,78169.70588547338
35.00000000649965,13.00000000869987,51.99999998480048,77934.86519715548
35.00000000649965,14.00000000859986,50.99999998490049,77714.03684704808
35.00000000649965,15.00000000849985,49.9999999850005,77506.98803936248
35.00000000649965,16.00000000839984,48.999999985100516,77313.50128105232
35.00000000649965,17.00000000829983,47.999999985200525,77133.37383488874
35.00000000649965,18.00000000819982,46.99999998530053,76966.4172148066
35.00000000649965,19.00000000809981,45.99999998540054,76812.45672114282
35.00000000649965,20.000000007999798,44.99999998550055,76671.33101360373
35.00000000649965,21.00000000789979,43.99999998560057,76542.89171999782
35.00000000649965,22.00000000779978,42.99999998570057,76427.0030789559
35.00000000649965,23.000000007699768,41.999999985800585,76323.54161503118
35.00000000649965,24.00000000759976,40.999999985900594,76232.3958447322
35.00000000649965,25.000000007499747,39.9999999860006,76153.46601219101
35.00000000649965,26.000000007399738,38.99999998610062,76086.6638533092
35.00000000649965,27.00000000729973,37.99999998620062,76031.91238735565
35.00000000649965,28.00000000719972,36.99999998630064,75989.14573511553
35.00000000649965,29.000000007099707,35.99999998640064,75958.30896280809
35.00000000649965,30.0000000069997,34.999999986500654,75939.35795110332
35.00000000649965,31.000000006899686,33.99999998660067,75932.25928867764
35.00000000649965,32.00000000679968,32.99999998670067,75936.99018985158
35.00000000649965,33.00000000669967,31.999999986800674,75953.53843595511
35.00000000649965,34.000000006599656,30.99999998690069,75981.90234016534
35.00000000649965,35.00000000649965,29.999999987000706,76022.09073565803
35.00000000649965,36.00000000639964,28.999999987100722,76074.12298701174
35.00000000649965,37.00000000629963,27.999999987200724,76138.02902489799
35.00000000649965,38.00000000619962,26.999999987300725,76213.84940418786
35.00000000649965,39.000000006099604,25.99999998740074,76301.63538570206
35.00000000649965,40.000000005999595,24.999999987500757,76401.44904192946
35.00000000649965,41.00000000589959,23.999999987600773,76513.36338713943
35.00000000649965,42.00000000579958,22.999999987700775,76637.46253241748
35.00000000649965,43.00000000569957,21.999999987800777,76773.84186625908
35.00000000649965,44.00000000559956,20.999999987900793,76922.60826146872
35.00000000649965,45.000000005499544,19.99999998800081,77083.88030922596
35.00000000649965,46.000000005399535,18.999999988100825,77257.78858130363
35.00000000649965,47.000000005299526,17.999999988200827,77444.47592155037
35.00000000649965,48.00000000519952,16.99999998830083,77644.09776788717
35.00000000649965,49.00000000509951,15.999999988400845,77856.82250621167
35.00000000649965,50.00000000499949,14.99999998850086,78082.83185775983
35.00000000649965,51.00000000489948,13.999999988600877,78322.32130163978
35.00000000649965,52.000000004799475,12.999999988700878,78575.50053443144
35.00000000649965,53.000000004699466,11.99999998880088,78842.59396893845
35.00000000649965,54.00000000459946,10.999999988900896,79123.84127438556
35.00000000649965,55.00000000449945,9.999999989000912,79419.49796058211
35.00000000649965,56.00000000439944,8.999999989100914,79729.83600881477
35.00000000649965,57.00000000429942,7.99999998920093,80055.14455250134
35.00000000649965,58.000000004199414,6.999999989300932,80395.73061092613
35.00000000649965,59.000000004099405,5.999999989400948,80751.91987969712
35.00000000649965,60.000000003999396,4.999999989500964,81124.05758190986
35.00000000649965,61.00000000389939,3.9999999896009655,81512.50938438793
35.00000000649965,62.00000000379937,2.9999999897009815,81917.66238378432
35.00000000649965,63.00000000369936,1.9999999898009833,82339.92616779196
35.00000000649965,64.00000000359935,0.9999999899009993,82779.73395721657
36.00000000639964,1e-08,63.99999998360036,81851.31245526065
36.00000000639964,1.00000000989999,62.99999998370037,81440.15052144468
36.00000000639964,2.00000000979998,61.99999998380038,81046.8185922294
36.00000000639964,3.0000000096999697,60.999999983900395,80670.86254330598
36.00000000639964,4.00000000959996,59.999999984000404,80311.85338833115
36.00000000639964,5.000000009499949,58.99999998410041,79969.38602074533
36.00000000639964,6.0000000093999395,57.99999998420042,79643.07804569753
36.00000000639964,7.00000000929993,56.99999998430043,79332.56869546672
36.00000000639964,8.000000009199919,55.999999984400446,79037.51782235963
36.00000000639964,9.000000009099908,54.999999984500455,78757.60496360005
36.00000000639964,10.000000008999898,53.999999984600464,78492.52847321071
36.00000000639964,11.000000008899889,52.99999998470047,78242.0047163282
36.00000000639964,12.000000008799878,51.99999998480048,78005.76732179303
36.00000000639964,13.00000000869987,50.99999998490049,77783.56648922079
36.00000000639964,14.00000000859986,49.9999999850005,77575.16834709387
36.00000000639964,15.00000000849985,48.999999985100516,77380.35435871818
36.00000000639964,16.00000000839984,47.99999998520052,77198.9207731658
36.00000000639964,17.00000000829983,46.99999998530053,77030.67811858271
36.00000000639964,18.00000000819982,45.99999998540054,76875.45073547377
36.00000000639964,19.00000000809981,44.99999998550055,76733.07634779438
36.00000000639964,20.000000007999798,43.99999998560057,76603.40566987879
36.00000000639964,21.00000000789979,42.99999998570057,76486.30204741895
36.00000000639964,22.00000000779978,41.999999985800585,76381.64113088102
36.00000000639964,23.000000007699768,40.999999985900594,76289.31057990577
36.00000000639964,24.00000000759976,39.9999999860006,76209.20979738965
36.00000000639964,25.000000007499747,38.99999998610062,76141.24969208316
36.00000000639964,26.000000007399738,37.99999998620062,76085.35246867505
36.00000000639964,27.00000000729973,36.99999998630064,76041.45144445657
36.00000000639964,28.00000000719972,35.99999998640064,76009.49089177774
36.00000000639964,29.000000007099707,34.999999986500654,75989.42590562154
36.00000000639964,30.0000000069997,33.99999998660067,75981.22229572963
36.00000000639964,31.000000006899686,32.99999998670067,75984.8565028188
36.00000000639964,32.00000000679968,31.999999986800674,76000.31553852861
36.00000000639964,33.00000000669967,30.99999998690069,76027.59694883894
36.00000000639964,34.000000006599656,29.999999987000706,76066.70880079514
36.00000000639964,35.00000000649965,28.999999987100722,76117.66969247373
36.00000000639964,36.00000000639964,27.999999987200724,76180.50878621623
36.00000000639964,37.00000000629963,26.999999987300725,76255.26586525765
36.00000000639964,38.00000000619962,25.99999998740074,76341.99141396928
36.00000000639964,39.000000006099604,24.999999987500757,76440.7467220362
36.00000000639964,40.000000005999595,23.999999987600773,76551.60401298827
36.00000000639964,41.00000000589959,22.999999987700775,76674.64659760805
36.00000000639964,42.00000000579958,21.999999987800777,76809.9690528429
36.00000000639964,43.00000000569957,20.999999987900793,76957.67742696295
36.00000000639964,44.00000000559956,19.99999998800081,77117.88947181744
36.00000000639964,45.000000005499544,18.999999988100825,77290.73490316737
36.00000000639964,46.000000005399535,17.999999988200827,77476.35569019862
36.00000000639964,47.000000005299526,16.99999998830083,77674.90637545448
36.00000000639964,48.00000000519952,15.999999988400845,77886.55442657378
36.00000000639964,49.00000000509951,14.99999998850086,78111.48062137123
36.00000000639964,50.00000000499949,13.999999988600877,78349.879467965
36.00000000639964,51.00000000489948,12.999999988700878,78601.95966183243
36.00000000639964,52.000000004799475,11.99999998880088,78867.94458186612
36.00000000639964,53.000000004699466,10.999999988900896,79148.07282771052
36.00000000639964,54.00000000459946,9.999999989000912,79442.59880088177
36.00000000639964,55.00000000449945,8.999999989100914,79751.7933324187
36.00000000639964,56.00000000439944,7.999999989200916,80075.94436007614
36.00000000639964,57.00000000429942,6.999999989300932,80415.35765836162
36.00000000639964,58.000000004199414,5.999999989400948,80770.35762503163
36.00000000639964,59.000000004099405,4.999999989500964,81141.28812800914
36.00000000639964,60.000000003999396,3.9999999896009655,81528.51341706284
36.00000000639964,61.00000000389939,2.9999999897009673,81932.41910500416
36.00000000639964,62.00000000379937,1.9999999898009833,82353.4132236156
36.00000000639964,63.00000000369936,0.9999999899009993,82791.92736002762
37.00000000629963,1e-08,62.99999998370037,81529.56251501644
37.00000000629963,1.00000000989999,61.99999998380038,81134.49678233985
37.00000000629963,2.00000000979998,60.99999998390039,80756.84501858684
37.00000000629963,3.0000000096999697,59.999999984000404,80396.17666609773
37.00000000629963,4.00000000959996,58.99999998410041,80052.08510918594
37.00000000629963,5.000000009499949,57.99999998420042,79724.18650232116
37.00000000629963,6.0000000093999395,56.99999998430043,79412.11868202967
37.00000000629963,7.00000000929993,55.99999998440044,79115.54015647378
37.00000000629963,8.000000009199919,54.99999998450045,78834.12916721102
37.00000000629963,9.000000009099908,53.999999984600464,78567.5828181178
37.00000000629963,10.000000008999898,52.99999998470047,78315.61626690577
37.00000000629963,11.000000008899889,51.99999998480048,78077.96197505992
37.00000000629963,12.000000008799878,50.99999998490049,77854.36901239259
37.00000000629963,13.00000000869987,49.9999999850005,77644.6024127429
37.00000000629963,14.00000000859986,48.99999998510051,77448.44257765435
37.00000000629963,15.00000000849985,47.99999998520052,77265.6847251441
37.00000000629963,16.00000000839984,46.99999998530053,77096.13838093271
37.00000000629963,17.00000000829983,45.99999998540054,76939.62690973892
37.00000000629963,18.00000000819982,44.99999998550055,76795.98708446126
37.00000000629963,19.00000000809981,43.99999998560056,76665.06869126877
37.00000000629963,20.000000007999798,42.99999998570057,76546.73416880802
37.00000000629963,21.00000000789979,41.999999985800585,76440.85827990665
37.00000000629963,22.00000000779978,40.99999998590059,76347.32781431417
37.00000000629963,23.000000007699768,39.9999999860006,76266.04132116945
37.00000000629963,24.00000000759976,38.99999998610061,76196.90887002705
37.00000000629963,25.000000007499747,37.99999998620062,76139.85183940476
37.00000000629963,26.000000007399738,36.99999998630064,76094.8027319408
37.00000000629963,27.00000000729973,35.99999998640064,76061.70501536819
37.00000000629963,28.00000000719972,34.999999986500654,76040.51298862587
37.00000000629963,29.000000007099707,33.99999998660067,76031.19167253649
37.00000000629963,30.0000000069997,32.99999998670067,76033.71672458372
37.00000000629963,31.000000006899686,31.999999986800688,76048.07437742462
37.00000000629963,32.00000000679968,30.99999998690069,76074.26140087187
37.00000000629963,33.00000000669967,29.999999987000706,76112.2850871769
37.00000000629963,34.000000006599656,28.999999987100722,76162.1632595423
37.00000000629963,35.00000000649965,27.999999987200724,76223.92430388619
37.00000000629963,36.00000000639964,26.999999987300725,76297.60722397873
37.00000000629963,37.00000000629963,25.99999998740074,76383.26172016555
37.00000000629963,38.00000000619962,24.999999987500757,76480.94829199208
37.00000000629963,39.000000006099604,23.999999987600773,76590.73836514194
37.00000000629963,40.000000005999595,22.999999987700775,76712.71444320574
37.00000000629963,41.00000000589959,21.999999987800777,76846.97028490211
37.00000000629963,42.00000000579958,20.999999987900793,76993.61110748348
37.00000000629963,43.00000000569957,19.99999998800081,77152.75381717383
37.00000000629963,44.00000000559956,18.99999998810081,77324.52726760691
37.00000000629963,45.000000005499544,17.999999988200827,77509.07254736064
37.00000000629963,46.000000005399535,16.99999998830083,77706.54329781832
37.00000000629963,47.000000005299526,15.999999988400845,77917.10606273157
37.00000000629963,48.00000000519952,14.99999998850086,78140.94067101253
37.00000000629963,49.00000000509951,13.999999988600862,78378.24065444822
37.00000000629963,50.00000000499949,12.999999988700878,78629.21370220465
37.00000000629963,51.00000000489948,11.99999998880088,78894.08215418152
37.00000000629963,52.000000004799475,10.999999988900896,79173.08353548095
37.00000000629963,53.000000004699466,9.999999989000912,79466.47113447868
37.00000000629963,54.00000000459946,8.999999989100914,79774.5146272273
37.00000000629963,55.00000000449945,7.999999989200916,80097.50075118424
37.00000000629963,56.00000000439944,6.999999989300932,80435.73403154468
37.00000000629963,57.00000000429942,5.999999989400948,80789.53756377299
37.00000000629963,58.000000004199414,4.999999989500964,81159.25385626937
37.00000000629963,59.000000004099405,3.9999999896009655,81545.24573748474
37.00000000629963,60.000000003999396,2.9999999897009673,81947.89733220995
37.00000000629963,61.00000000389939,1.9999999898009833,82367.61511221938
37.00000000629963,62.00000000379937,0.9999999899009993,82804.8290269496
38.00000000619962,1e-08,61.99999998380038,81223.72171202139
38.00000000619962,1.00000000989999,60.99999998390039,80844.34760724794
38.00000000619962,2.00000000979998,59.9999999840004,80481.99420646629
38.00000000619962,3.0000000096999697,58.99999998410041,80136.2533556627
38.00000000619962,4.00000000959996,57.99999998420042,79806.7397307831
38.00000000619962,5.000000009499949,56.99999998430043,79493.08974603572
38.00000000619962,6.0000000093999395,55.99999998440044,79194.96054008184
38.00000000619962,7.00000000929993,54.99999998450045,78912.02903459714
38.00000000619962,8.000000009199919,53.999999984600464,78643.99106017557
38.00000000619962,9.000000009099908,52.99999998470047,78390.56054498852
38.00000000619962,10.000000008999898,51.99999998480048,78151.46876201576
38.00000000619962,11.000000008899889,50.99999998490049,77926.46363103153
38.00000000619962,12.000000008799878,49.9999999850005,77715.30907186259
38.00000000619962,13.00000000869987,48.99999998510051,77517.78440574202
38.00000000619962,14.00000000859986,47.99999998520052,77333.68380186203
38.00000000619962,15.00000000849985,46.99999998530053,77162.81576648566
38.00000000619962,16.00000000839984,45.999999985400535,77005.00267221362
38.00000000619962,17.00000000829983,44.99999998550055,76860.0803252203
38.00000000619962,18.00000000819982,43.99999998560056,76727.89756847324
38.00000000619962,19.00000000809981,42.99999998570057,76608.3159191365
38.00000000619962,20.000000007999798,41.999999985800585,76501.20923853185
38.00000000619962,21.00000000789979,40.99999998590059,76406.46343319112
38.00000000619962,22.00000000779978,39.9999999860006,76323.97618568399
38.00000000619962,23.000000007699768,38.99999998610061,76253.65671404694
38.00000000619962,24.00000000759976,37.99999998620062,76195.42555876986
38.00000000619962,25.000000007499747,36.99999998630064,76149.21439642434
38.00000000619962,26.000000007399738,35.99999998640064,76114.96587913402
38.00000000619962,27.00000000729973,34.999999986500654,76092.63349920309
38.00000000619962,28.00000000719972,33.999999986600656,76082.18147832633
38.00000000619962,29.000000007099707,32.99999998670067,76083.58468090925
38.00000000619962,30.0000000069997,31.999999986800674,76096.82855112808
38.00000000619962,31.000000006899686,30.99999998690069,76121.90907345996
38.00000000619962,32.00000000679968,29.999999987000706,76158.83275650845
38.00000000619962,33.00000000669967,28.999999987100708,76207.61664004772
38.00000000619962,34.000000006599656,27.999999987200724,76268.28832530355
38.00000000619962,35.00000000649965,26.999999987300725,76340.88602858422
38.00000000619962,36.00000000639964,25.99999998740074,76425.4586584716
38.00000000619962,37.00000000629963,24.999999987500757,76522.06591688038
38.00000000619962,38.00000000619962,23.99999998760076,76630.77842439174
38.00000000619962,39.000000006099604,22.999999987700775,76751.6778703725
38.00000000619962,40.000000005999595,21.999999987800777,76884.85718849374
38.00000000619962,41.00000000589959,20.999999987900793,77030.42075837484
38.00000000619962,42.00000000579958,19.99999998800081,77188.48463419276
38.00000000619962,43.00000000569957,18.99999998810081,77359.17680121644
38.00000000619962,44.00000000559956,17.999999988200813,77542.63746135376
38.00000000619962,45.000000005499544,16.99999998830083,77739.01934893303
38.00000000619962,46.000000005399535,15.999999988400845,77948.48807808264
38.00000000619962,47.000000005299526,14.99999998850086,78171.22252322773
38.00000000619962,48.00000000519952,13.999999988600862,78407.41523438327
38.00000000619962,49.00000000509951,12.999999988700864,78657.27288910057
38.00000000619962,50.00000000499949,11.99999998880088,78921.01678311326
38.00000000619962,51.00000000489948,10.999999988900896,79198.88336193236
38.00000000619962,52.000000004799475,9.999999989000912,79491.1247958625
38.00000000619962,53.000000004699466,8.999999989100914,79798.00960115236
38.00000000619962,54.00000000459946,7.999999989200916,80119.82331025155
38.00000000619962,55.00000000449945,6.999999989300932,80456.8691944355
38.00000000619962,56.00000000439944,5.999999989400948,80809.46904236713
38.00000000619962,57.00000000429942,4.999999989500964,81177.9639985088
38.00000000619962,58.000000004199414,3.9999999896009655,81562.71546566929
38.00000000619962,59.000000004099405,2.9999999897009673,81964.10607638187
38.00000000619962,60.000000003999396,1.9999999898009833,82382.54073826071
38.00000000619962,61.00000000389939,0.9999999899009993,82818.44775897944
39.000000006099604,1e-08,60.999999983900395,80933.39454935997
39.000000006099604,1.00000000989999,59.999999984000404,80569.3297169183
39.000000006099604,2.00000000979998,58.99999998410041,80221.91395222071
39.000000006099604,3.0000000096999697,57.99999998420043,79890.76042415417
39.000000006099604,4.00000000959996,56.99999998430044,79575.50409738721
39.000000006099604,5.000000009499949,55.999999984400446,79275.80071509804
39.000000006099604,6.0000000093999395,54.999999984500455,78991.32585427034
39.000000006099604,7.00000000929993,53.999999984600464,78721.77404851273
39.000000006099604,8.000000009199919,52.99999998470048,78466.85797380081
39.000000006099604,9.000000009099908,51.99999998480049,78226.30769294509
39.000000006099604,10.000000008999898,50.9999999849005,77999.86995495565
39.000000006099604,11.000000008899889,49.99999998500051,77787.30754580974
39.000000006099604,12.000000008799878,48.999999985100516,77588.39868743496
39.000000006099604,13.00000000869987,47.999999985200525,77402.9364820018
39.000000006099604,14.00000000859986,46.99999998530053,77230.72839887606
39.000000006099604,15.00000000849985,45.99999998540055,77071.59580181923
39.000000006099604,16.00000000839984,44.99999998550055,76925.37351424192
39.000000006099604,17.00000000829983,43.99999998560057,76791.90942051788
39.000000006099604,18.00000000819982,42.999999985700576,76671.0641015514
39.000000006099604,19.00000000809981,41.999999985800585,76562.71050296508
39.000000006099604,20.000000007999798,40.9999999859006,76466.73363443508
39.000000006099604,21.00000000789979,39.9999999860006,76383.03029885187
39.000000006099604,22.00000000779978,38.99999998610062,76311.50885012563
39.000000006099604,23.000000007699768,37.99999998620063,76252.0889785881
39.000000006099604,24.00000000759976,36.99999998630064,76204.70152306794
39.000000006099604,25.000000007499747,35.99999998640065,76169.28830883584
39.000000006099604,26.000000007399738,34.999999986500654,76145.80201072928
39.000000006099604,27.00000000729973,33.99999998660067,76134.20604087532
39.000000006099604,28.00000000719972,32.99999998670067,76134.47446053447
39.000000006099604,29.000000007099707,31.999999986800688,76146.59191569117
39.000000006099604,30.0000000069997,30.99999998690069,76170.5535961144
39.000000006099604,31.000000006899686,29.999999987000706,76206.36521770999
39.000000006099604,32.00000000679968,28.999999987100722,76254.04302808145
39.000000006099604,33.00000000669967,27.999999987200724,76313.61383531253
39.000000006099604,34.000000006599656,26.99999998730074,76385.11506007925
39.000000006099604,35.00000000649965,25.99999998740074,76468.59481129522
39.000000006099604,36.00000000639964,24.999999987500757,76564.11198559319
39.000000006099604,37.00000000629963,23.999999987600773,76671.73639104252
39.000000006099604,38.00000000619962,22.999999987700775,76791.54889560661
39.000000006099604,39.000000006099604,21.99999998780079,76923.64160094864
39.000000006099604,40.000000005999595,20.999999987900793,77068.11804230355
39.000000006099604,41.00000000589959,19.99999998800081,77225.09341524873
39.000000006099604,42.00000000579958,18.999999988100825,77394.69483032521
39.000000006099604,43.00000000569957,17.999999988200827,77577.06159658848
39.000000006099604,44.00000000559956,16.99999998830083,77772.34553530095
39.000000006099604,45.000000005499544,15.999999988400845,77980.71132512107
39.000000006099604,46.000000005399535,14.99999998850086,78202.33688029567
39.000000006099604,47.000000005299526,13.999999988600877,78437.41376352498
39.000000006099604,48.00000000519952,12.999999988700878,78686.14763534431
39.000000006099604,49.00000000509951,11.99999998880088,78948.75874205427
39.000000006099604,50.00000000499949,10.999999988900896,79225.48244443626
39.000000006099604,51.00000000489948,9.999999989000912,79516.56978970769
39.000000006099604,52.000000004799475,8.999999989100928,79822.28812941338
39.000000006099604,53.000000004699466,7.99999998920093,80142.92178620696
39.000000006099604,54.00000000459946,6.999999989300932,80478.77277276198
39.000000006099604,55.00000000449945,5.999999989400948,80830.16156635985
39.000000006099604,56.00000000439944,4.999999989500964,81197.42794304316
39.000000006099604,57.00000000429942,3.9999999896009797,81580.93187559048
39.000000006099604,58.000000004199414,2.9999999897009815,81981.05449998079
39.000000006099604,59.000000004099405,1.9999999898009833,82398.19915545978
39.000000006099604,60.000000003999396,0.9999999899009993,82832.79250381602
40.000000005999595,1e-08,59.999999984000404,80658.20741620634
40.000000005999595,1.00000000989999,58.99999998410041,80309.09058868996
40.000000005999595,2.00000000979998,57.99999998420042,79976.2717602835
40.000000005999595,3.0000000096999697,56.99999998430044,79659.3844182164
40.000000005999595,4.00000000959996,55.999999984400446,79358.08288355735
40.000000005999595,5.000000009499949,54.999999984500455,79072.04136317405
40.000000005999595,6.0000000093999395,53.999999984600464,78800.95306940256
40.000000005999595,7.00000000929993,52.99999998470047,78544.52940281044
40.000000005999595,8.000000009199919,51.99999998480048,78302.49919384388
40.000000005999595,9.000000009099908,50.9999999849005,78074.60799951683
40.000000005999595,10.000000008999898,49.99999998500051,77860.6174516369
40.000000005999595,11.000000008899889,48.999999985100516,77660.30465337048
40.000000005999595,12.000000008799878,47.999999985200525,77473.46162122955
40.000000005999595,13.00000000869987,46.99999998530053,77299.89476982316
