% (Hf),% (Ti),% (Zr),kappa_lattice
8.000000009199919,14.00000000859986,77.99999998220022,5.004399584571591
8.000000009199919,15.00000000849985,76.99999998230024,4.963287227536885
8.000000009199919,16.00000000839984,75.99999998240024,4.923622466706672
8.000000009199919,17.00000000829983,74.99999998250026,4.885332229384032
8.000000009199919,18.00000000819982,73.99999998260026,4.848348838751239
8.000000009199919,19.00000000809981,72.99999998270027,4.8126095166921194
8.000000009199919,20.000000007999798,71.99999998280029,4.77805594216858
8.000000009199919,21.00000000789979,70.99999998290029,4.744633857939306
8.000000009199919,22.00000000779978,69.9999999830003,4.71229271947261
8.000000009199919,23.000000007699768,68.99999998310031,4.680985380794477
8.000000009199919,24.00000000759976,67.99999998320033,4.650667812758526
8.000000009199919,25.000000007499747,66.99999998330034,4.621298849852426
8.000000009199919,26.000000007399738,65.99999998340034,4.592839962185584
8.000000009199919,27.00000000729973,64.99999998350035,4.5652550497525555
8.000000009199919,28.00000000719972,63.99999998360036,4.538510256448928
8.000000009199919,29.000000007099707,62.99999998370038,4.512573801642647
8.000000009199919,30.0000000069997,61.99999998380038,4.4874158273828355
8.000000009199919,31.000000006899686,60.999999983900395,4.463008259567716
8.000000009199919,32.00000000679968,59.9999999840004,4.439324681599365
8.000000009199919,33.00000000669967,58.99999998410041,4.4163402192309205
8.000000009199919,34.000000006599656,57.99999998420043,4.39403143546576
8.000000009199919,35.00000000649965,56.99999998430043,4.372376234501645
8.000000009199919,36.00000000639964,55.999999984400446,4.351353773828898
8.000000009199919,37.00000000629963,54.99999998450045,4.330944383692832
8.000000009199919,38.00000000619962,53.999999984600464,4.311129493219018
8.000000009199919,39.000000006099604,52.99999998470048,4.291891562577352
8.000000009199919,40.000000005999595,51.99999998480048,4.273214020628733
8.000000009199919,41.00000000589959,50.9999999849005,4.255081207557902
8.000000009199919,42.00000000579958,49.9999999850005,4.237478322048554
8.000000009199919,43.00000000569957,48.999999985100516,4.220391372603266
8.000000009199919,44.00000000559956,47.99999998520052,4.2038071326519
8.000000009199919,45.000000005499544,46.99999998530053,4.1877130991285325
8.000000009199919,46.000000005399535,45.99999998540055,4.172097454229305
8.000000009199919,47.000000005299526,44.99999998550055,4.156949030092396
8.000000009199919,48.00000000519952,43.99999998560057,4.142257276166973
8.000000009199919,49.00000000509951,42.99999998570057,4.128012229060887
8.000000009199919,50.00000000499949,41.999999985800585,4.114204484677457
8.000000009199919,51.00000000489948,40.9999999859006,4.100825172470016
8.000000009199919,52.000000004799475,39.9999999860006,4.087865931659534
8.000000009199919,53.000000004699466,38.99999998610062,4.075318889275442
8.000000009199919,54.00000000459946,37.99999998620062,4.0631766398933
8.000000009199919,55.00000000449945,36.99999998630064,4.051432226955083
8.000000009199919,56.00000000439944,35.99999998640064,4.0400791255689334
8.000000009199919,57.00000000429942,34.999999986500654,4.029111226695171
8.000000009199919,58.000000004199414,33.99999998660067,4.0185228226346545
8.000000009199919,59.000000004099405,32.99999998670067,4.008308593743781
8.000000009199919,60.000000003999396,31.999999986800688,3.998463596308229
8.000000009199919,61.00000000389939,30.99999998690069,3.988983251514508
8.000000009199919,62.00000000379937,29.999999987000706,3.979863335464983
8.000000009199919,63.00000000369936,28.999999987100722,3.9710999701880483
8.000000009199919,64.00000000359935,27.999999987200724,3.962689615600814
8.000000009199919,65.00000000349935,26.999999987300725,3.954629062386928
8.000000009199919,66.00000000339934,25.99999998740074,3.9469154257571777
8.000000009199919,67.00000000329932,24.999999987500757,3.939546140065197
8.000000009199919,68.00000000319932,23.99999998760076,3.9325189542551677
8.000000009199919,69.0000000030993,22.999999987700775,3.9258319281226983
8.000000009199919,70.0000000029993,21.999999987800777,3.919483429374258
8.000000009199919,71.00000000289928,20.999999987900793,3.9134721314746557
8.000000009199919,72.00000000279927,19.99999998800081,3.907797012276052
8.000000009199919,73.00000000269927,18.99999998810081,3.9024573534259743
8.000000009199919,74.00000000259925,17.999999988200827,3.8974527405558215
8.000000009199919,75.00000000249925,16.99999998830083,3.8927830642553305
8.000000009199919,76.00000000239923,15.999999988400845,3.888448521842558
8.000000009199919,77.00000000229923,14.999999988500846,3.884449619943207
8.000000009199919,78.00000000219922,13.999999988600862,3.8807871778973153
8.000000009199919,79.0000000020992,12.999999988700878,3.877462332015991
8.000000009199919,80.0000000019992,11.99999998880088,3.8744765407155297
8.000000009199919,81.00000000189918,10.999999988900896,3.8718315905612815
8.000000009199919,82.00000000179918,9.999999989000898,3.8695296032589703
8.000000009199919,83.00000000169916,8.999999989100914,3.867573043636879
8.000000009199919,84.00000000159915,7.99999998920093,3.86596472866841
8.000000009199919,85.00000000149915,6.999999989300932,3.864707837591218
8.000000009199919,86.00000000139913,5.999999989400948,3.8638059231862445
8.000000009199919,87.00000000129913,4.9999999895009495,3.8632629242879326
8.000000009199919,88.00000000119911,3.9999999896009655,3.863083179605382
8.000000009199919,89.0000000010991,2.9999999897009815,3.8632714429437787
8.000000009199919,90.0000000009991,1.9999999898009833,3.8638328999257663
8.000000009199919,91.00000000089908,0.9999999899009993,3.864773186323974
9.000000009099908,1e-08,90.99999998090009,5.637373421081283
9.000000009099908,1.00000000989999,89.9999999810001,5.567723315013543
9.000000009099908,2.00000000979998,88.99999998110012,5.501296172732246
9.000000009099908,3.0000000096999697,87.99999998120012,5.437858563156901
9.000000009099908,4.00000000959996,86.99999998130014,5.377200719960643
9.000000009099908,5.000000009499949,85.99999998140014,5.319133521233748
9.000000009099908,6.0000000093999395,84.99999998150015,5.263485931032454
9.000000009099908,7.00000000929993,83.99999998160015,5.210102821153498
9.000000009099908,8.000000009199919,82.99999998170017,5.158843107761625
9.000000009099908,9.000000009099908,81.99999998180019,5.109578150185894
9.000000009099908,10.000000008999898,80.9999999819002,5.062190369159477
9.000000009099908,11.000000008899889,79.9999999820002,5.016572049648392
9.000000009099908,12.000000008799878,78.9999999821002,4.972624299676409
9.000000009099908,13.00000000869987,77.99999998220022,4.93025614156582
9.000000009099908,14.00000000859986,76.99999998230024,4.8893837160499665
9.000000009099908,15.00000000849985,75.99999998240024,4.849929582981724
9.000000009099908,16.00000000839984,74.99999998250024,4.811822105022484
9.000000009099908,17.00000000829983,73.99999998260026,4.774994902872794
9.000000009099908,18.00000000819982,72.99999998270027,4.739386372394997
9.000000009099908,19.00000000809981,71.99999998280029,4.70493925545585
9.000000009099908,20.000000007999798,70.99999998290029,4.671600257542585
9.000000009099908,21.00000000789979,69.9999999830003,4.639319706226608
9.000000009099908,22.00000000779978,68.99999998310031,4.608051245402539
9.000000009099908,23.000000007699768,67.99999998320033,4.577751560946661
9.000000009099908,24.00000000759976,66.99999998330034,4.548380134042472
9.000000009099908,25.000000007499747,65.99999998340034,4.519899018931165
9.000000009099908,26.000000007399738,64.99999998350035,4.492272642277748
9.000000009099908,27.00000000729973,63.99999998360036,4.465467621711763
9.000000009099908,28.00000000719972,62.99999998370037,4.439452601415959
9.000000009099908,29.000000007099707,61.999999983800386,4.414198102905506
9.000000009099908,30.0000000069997,60.999999983900395,4.389676389371379
9.000000009099908,31.000000006899686,59.999999984000404,4.36586134216061
9.000000009099908,32.00000000679968,58.99999998410041,4.342728348137936
9.000000009099908,33.00000000669967,57.99999998420042,4.320254196821976
9.000000009099908,34.000000006599656,56.99999998430044,4.2984169863182595
9.000000009099908,35.00000000649965,55.999999984400446,4.27719603718358
9.000000009099908,36.00000000639964,54.999999984500455,4.256571813454033
9.000000009099908,37.00000000629963,53.999999984600464,4.236525850154659
9.000000009099908,38.00000000619962,52.99999998470047,4.21704068668346
9.000000009099908,39.000000006099604,51.99999998480049,4.1980998055283285
9.000000009099908,40.000000005999595,50.9999999849005,4.179687575833255
9.000000009099908,41.00000000589959,49.99999998500051,4.161789201381073
9.000000009099908,42.00000000579958,48.999999985100516,4.144390672605089
9.000000009099908,43.00000000569957,47.999999985200525,4.127478722281641
9.000000009099908,44.00000000559956,46.99999998530053,4.111040784591047
9.000000009099908,45.000000005499544,45.99999998540055,4.0950649572656195
9.000000009099908,46.000000005399535,44.99999998550056,4.079539966571394
9.000000009099908,47.000000005299526,43.99999998560057,4.06445513489504
9.000000009099908,48.00000000519952,42.999999985700576,4.049800350729617
9.000000009099908,49.00000000509951,41.999999985800585,4.035566040872729
9.000000009099908,50.00000000499949,40.9999999859006,4.021743144668384
9.000000009099908,51.00000000489948,39.99999998600061,4.008323090139847
9.000000009099908,52.000000004799475,38.99999998610062,3.995297771875228
9.000000009099908,53.000000004699466,37.99999998620063,3.9826595305403734
9.000000009099908,54.00000000459946,36.99999998630064,3.9704011339054257
9.000000009099908,55.00000000449945,35.99999998640064,3.9585157592819686
9.000000009099908,56.00000000439944,34.999999986500654,3.9469969772772675
9.000000009099908,57.00000000429942,33.99999998660067,3.9358387367808265
9.000000009099908,58.000000004199414,32.99999998670067,3.9250353511064593
9.000000009099908,59.000000004099405,31.999999986800688,3.914581485220275
9.000000009099908,60.000000003999396,30.99999998690069,3.9044721439916588
9.000000009099908,61.00000000389939,29.999999987000706,3.894702661410398
9.000000009099908,62.00000000379937,28.999999987100722,3.885268690718723
9.000000009099908,63.00000000369936,27.999999987200724,3.8761661954122126
9.000000009099908,64.00000000359935,26.99999998730074,3.867391441068312
9.000000009099908,65.00000000349935,25.99999998740074,3.8589409879657435
9.000000009099908,66.00000000339934,24.999999987500757,3.8508116844621565
9.000000009099908,67.00000000329932,23.999999987600773,3.84300066110145
9.000000009099908,68.00000000319932,22.999999987700775,3.835505325425779
9.000000009099908,69.0000000030993,21.99999998780079,3.8283233574708717
9.000000009099908,70.0000000029993,20.999999987900793,3.8214527059265944
9.000000009099908,71.00000000289928,19.99999998800081,3.814891584948012
9.000000009099908,72.00000000279927,18.999999988100825,3.8086384716052555
9.000000009099908,73.00000000269927,17.999999988200827,3.802692103963605
9.000000009099908,74.00000000259925,16.999999988300843,3.7970514797882453
9.000000009099908,75.00000000249925,15.999999988400845,3.7917158558710247
9.000000009099908,76.00000000239923,14.99999998850086,3.786684747979662
9.000000009099908,77.00000000229923,13.999999988600862,3.7819579314327068
9.000000009099908,78.00000000219922,12.999999988700878,3.7775354423066996
9.000000009099908,79.0000000020992,11.999999988800894,3.7734175792850144
9.000000009099908,80.0000000019992,10.999999988900896,3.7696049061611285
9.000000009099908,81.00000000189918,9.999999989000912,3.766098255012303
9.000000009099908,82.00000000179918,8.999999989100914,3.762898730063227
9.000000009099908,83.00000000169916,7.99999998920093,3.760007712262738
9.000000009099908,84.00000000159915,6.999999989300946,3.7574268646006708
9.000000009099908,85.00000000149915,5.999999989400948,3.755158138195941
9.000000009099908,86.00000000139913,4.999999989500964,3.7532037791914337
9.000000009099908,87.00000000129913,3.9999999896009655,3.7515663364959466
9.000000009099908,88.00000000119911,2.9999999897009815,3.7502486704186078
9.000000009099908,89.0000000010991,1.9999999898009975,3.749253962246708
9.000000009099908,90.0000000009991,0.9999999899009993,3.7485857248239607
10.000000008999898,1e-08,89.9999999810001,5.500139457762805
10.000000008999898,1.00000000989999,88.99999998110012,5.434180037724212
10.000000008999898,2.00000000979998,87.99999998120012,5.371168343160857
10.000000008999898,3.0000000096999697,86.99999998130014,5.310897801430426
10.000000008999898,4.00000000959996,85.99999998140014,5.253182107970281
10.000000008999898,5.000000009499949,84.99999998150015,5.197852721044354
10.000000008999898,6.0000000093999395,83.99999998160015,5.144756727790972
10.000000008999898,7.00000000929993,82.99999998170017,5.09375501790473
10.000000008999898,8.000000009199919,81.99999998180019,5.044720713610143
10.000000008999898,9.000000009099908,80.9999999819002,4.99753781426488
10.000000008999898,10.000000008999898,79.9999999820002,4.952100021586013
10.000000008999898,11.000000008899889,78.9999999821002,4.908309717587204
10.000000008999898,12.000000008799878,77.99999998220022,4.866077072196275
10.000000008999898,13.00000000869987,76.99999998230024,4.825319261455547
10.000000008999898,14.00000000859986,75.99999998240024,4.785959780393798
10.000000008999898,15.00000000849985,74.99999998250026,4.747927837253662
10.000000008999898,16.00000000839984,73.99999998260026,4.711157817882518
10.000000008999898,17.00000000829983,72.99999998270027,4.6755888108417984
10.000000008999898,18.00000000819982,71.99999998280029,4.64116418523298
10.000000008999898,19.00000000809981,70.99999998290029,4.6078312144360485
10.000000008999898,20.000000007999798,69.99999998300031,4.575540739954113
10.000000008999898,21.00000000789979,68.99999998310031,4.544246870392431
10.000000008999898,22.00000000779978,67.99999998320033,4.51390671130107
10.000000008999898,23.000000007699768,66.99999998330034,4.484480122200993
10.000000008999898,24.00000000759976,65.99999998340034,4.4559294976129
10.000000008999898,25.000000007499747,64.99999998350036,4.4282195693319375
10.000000008999898,26.000000007399738,63.99999998360036,4.401317227552156
10.000000008999898,27.00000000729973,62.99999998370038,4.375191358752717
10.000000008999898,28.00000000719972,61.99999998380038,4.349812698521518
10.000000008999898,29.000000007099707,60.999999983900395,4.325153697718651
10.000000008999898,30.0000000069997,59.999999984000404,4.301188400577126
10.000000008999898,31.000000006899686,58.99999998410041,4.277892333506882
10.000000008999898,32.00000000679968,57.99999998420042,4.255242403513919
10.000000008999898,33.00000000669967,56.99999998430043,4.233216805273084
10.000000008999898,34.000000006599656,55.999999984400446,4.211794936003139
10.000000008999898,35.00000000649965,54.999999984500455,4.190957317388841
10.000000008999898,36.00000000639964,53.999999984600464,4.170685523878677
10.000000008999898,37.00000000629963,52.99999998470047,4.150962116760492
10.000000008999898,38.00000000619962,51.99999998480048,4.131770583481733
10.000000008999898,39.000000006099604,50.9999999849005,4.11309528173786
10.000000008999898,40.000000005999595,49.99999998500051,4.094921387902473
10.000000008999898,41.00000000589959,48.999999985100516,4.077234849416929
10.000000008999898,42.00000000579958,47.999999985200525,4.060022340796283
10.000000008999898,43.00000000569957,46.99999998530053,4.04327122294306
10.000000008999898,44.00000000559956,45.99999998540054,4.0269695054911425
10.000000008999898,45.000000005499544,44.99999998550056,4.011105811929407
10.000000008999898,46.000000005399535,43.99999998560057,3.9956693472791835
10.000000008999898,47.000000005299526,42.999999985700576,3.9806498681213345
10.000000008999898,48.00000000519952,41.999999985800585,3.9660376547882907
10.000000008999898,49.00000000509951,40.999999985900594,3.951823485553779
10.000000008999898,50.00000000499949,39.99999998600061,3.937998612668632
10.000000008999898,51.00000000489948,38.99999998610062,3.924554740105194
10.000000008999898,52.000000004799475,37.99999998620063,3.911484002885428
10.000000008999898,53.000000004699466,36.99999998630064,3.8987789478793378
10.000000008999898,54.00000000459946,35.99999998640064,3.8864325159705424
10.000000008999898,55.00000000449945,34.999999986500654,3.8744380254953015
10.000000008999898,56.00000000439944,33.99999998660067,3.8627891568696633
10.000000008999898,57.00000000429942,32.999999986700686,3.8514799383271456
10.000000008999898,58.000000004199414,31.999999986800688,3.840504732696378
10.000000008999898,59.000000004099405,30.99999998690069,3.829858225154496
10.000000008999898,60.000000003999396,29.999999987000706,3.8195354118979523
10.000000008999898,61.00000000389939,28.999999987100722,3.8095315896777304
10.000000008999898,62.00000000379937,27.999999987200738,3.7998423461508986
10.000000008999898,63.00000000369936,26.99999998730074,3.790463551004958
10.000000008999898,64.00000000359935,25.99999998740074,3.7813913478156302
10.000000008999898,65.00000000349935,24.999999987500757,3.7726221466026133
10.000000008999898,66.00000000339934,23.999999987600773,3.764152617051431
10.000000008999898,67.00000000329932,22.99999998770079,3.7559796823729013
10.000000008999898,68.00000000319932,21.999999987800777,3.7481005137748937
10.000000008999898,69.0000000030993,20.999999987900793,3.740512525523997
10.000000008999898,70.0000000029993,19.99999998800081,3.733213370577596
10.000000008999898,71.00000000289928,18.999999988100825,3.726200936769477
10.000000008999898,72.00000000279927,17.99999998820084,3.719473343534685
10.000000008999898,73.00000000269927,16.99999998830083,3.7130289391617963
10.000000008999898,74.00000000259925,15.999999988400845,3.7068662985631997
10.000000008999898,75.00000000249925,14.99999998850086,3.7009842215562645
10.000000008999898,76.00000000239923,13.999999988600877,3.695381731650619
10.000000008999898,77.00000000229923,12.999999988700864,3.6900580753389773
10.000000008999898,78.00000000219922,11.99999998880088,3.685012721891265
10.000000008999898,79.0000000020992,10.999999988900896,3.6802453636540315
10.000000008999898,80.0000000019992,9.999999989000912,3.6757559168594507
10.000000008999898,81.00000000189918,8.999999989100928,3.6715445229505517
10.000000008999898,82.00000000179918,7.999999989200916,3.667611550431729
10.000000008999898,83.00000000169916,6.999999989300932,3.6639575972560863
10.000000008999898,84.00000000159915,5.999999989400948,3.6605834937637263
10.000000008999898,85.00000000149915,4.999999989500964,3.657490306187848
10.000000008999898,86.00000000139913,3.9999999896009797,3.6546793407483777
10.000000008999898,87.00000000129913,2.9999999897009673,3.6521521483558574
10.000000008999898,88.00000000119911,1.9999999898009833,3.649910529951584
10.000000008999898,89.0000000010991,0.9999999899009993,3.64795654251346
11.000000008899889,1e-08,88.9999999811001,5.3777989409924265
11.000000008899889,1.00000000989999,87.99999998120012,5.314954165393191
11.000000008899889,2.00000000979998,86.99999998130014,5.254831832427724
11.000000008899889,3.0000000096999697,85.99999998140014,5.197246624833784
11.000000008899889,4.00000000959996,84.99999998150015,5.142030888455384
11.000000008899889,5.000000009499949,83.99999998160015,5.089032510099342
11.000000008899889,6.0000000093999395,82.99999998170017,5.038113101291025
11.000000008899889,7.00000000929993,81.99999998180019,4.989146436882531
11.000000008899889,8.000000009199919,80.99999998190019,4.942017107089277
11.000000008899889,9.000000009099908,79.9999999820002,4.896619349141874
11.000000008899889,10.000000008999898,78.9999999821002,4.852856030799046
11.000000008899889,11.000000008899889,77.99999998220022,4.810637762820705
11.000000008899889,12.000000008799878,76.99999998230024,4.769882121410646
11.000000008899889,13.00000000869987,75.99999998240024,4.730512964806536
11.000000008899889,14.00000000859986,74.99999998250024,4.6924598307751015
11.000000008899889,15.00000000849985,73.99999998260026,4.655657403882623
11.000000008899889,16.00000000839984,72.99999998270027,4.620045043147868
11.000000008899889,17.00000000829983,71.99999998280029,4.585566362119846
11.000000008899889,18.00000000819982,70.99999998290029,4.552168854613549
11.000000008899889,19.00000000809981,69.9999999830003,4.519803560329172
11.000000008899889,20.000000007999798,68.99999998310031,4.488424765410315
11.000000008899889,21.00000000789979,67.99999998320033,4.457989733693595
11.000000008899889,22.00000000779978,66.99999998330033,4.428458464989546
11.000000008899889,23.000000007699768,65.99999998340034,4.399793477231338
11.000000008899889,24.00000000759976,64.99999998350035,4.371959609749357
11.000000008899889,25.000000007499747,63.99999998360036,4.344923845288458
11.000000008899889,26.000000007399738,62.99999998370038,4.318655148691045
11.000000008899889,27.00000000729973,61.99999998380038,4.293124320431479
11.000000008899889,28.00000000719972,60.999999983900395,4.2683038634126955
11.000000008899889,29.000000007099707,59.999999984000404,4.244167861629887
11.000000008899889,30.0000000069997,58.99999998410041,4.220691869473766
11.000000008899889,31.000000006899686,57.99999998420043,4.197852810590959
11.000000008899889,32.00000000679968,56.99999998430043,4.175628885345005
11.000000008899889,33.00000000669967,55.99999998440044,4.153999486030953
11.000000008899889,34.000000006599656,54.999999984500455,4.132945119092135
11.000000008899889,35.00000000649965,53.999999984600464,4.112447333671075
11.000000008899889,36.00000000639964,52.99999998470047,4.092488655899726
11.000000008899889,37.00000000629963,51.99999998480048,4.073052528398291
11.000000008899889,38.00000000619962,50.99999998490049,4.054123254508418
11.000000008899889,39.000000006099604,49.99999998500051,4.03568594683625
11.000000008899889,40.000000005999595,48.999999985100516,4.01772647972475
11.000000008899889,41.00000000589959,47.999999985200525,4.000231445313592
11.000000008899889,42.00000000579958,46.99999998530053,3.983188112879301
11.000000008899889,43.00000000569957,45.99999998540054,3.9665843911789525
11.000000008899889,44.00000000559956,44.99999998550055,3.9504087935479064
11.000000008899889,45.000000005499544,43.99999998560057,3.9346504055262725
11.000000008899889,46.000000005399535,42.999999985700576,3.9192988548104575
11.000000008899889,47.000000005299526,41.999999985800585,3.9043442833454582
11.000000008899889,48.00000000519952,40.999999985900594,3.889777321390843
11.000000008899889,49.00000000509951,39.9999999860006,3.8755890634089627
11.000000008899889,50.00000000499949,38.99999998610062,3.8617710456377914
11.000000008899889,51.00000000489948,37.99999998620063,3.848315225223398
11.000000008899889,52.000000004799475,36.99999998630064,3.8352139607983484
11.000000008899889,53.000000004699466,35.99999998640064,3.822459994402503
11.000000008899889,54.00000000459946,34.999999986500654,3.8100464346519836
11.000000008899889,55.00000000449945,33.99999998660067,3.7979667410703235
11.000000008899889,56.00000000439944,32.99999998670067,3.7862147095035077
11.000000008899889,57.00000000429942,31.999999986800688,3.7747844585474026
11.000000008899889,58.000000004199414,30.99999998690069,3.7636704169224138
11.000000008899889,59.000000004099405,29.999999987000706,3.7528673117358604
11.000000008899889,60.000000003999396,28.999999987100722,3.7423701575778296
11.000000008899889,61.00000000389939,27.999999987200724,3.732174246401012
11.000000008899889,62.00000000379937,26.99999998730074,3.7222751381394414
11.000000008899889,63.00000000369936,25.99999998740074,3.712668652025052
11.000000008899889,64.00000000359935,24.999999987500757,3.7033508585647175
11.000000008899889,65.00000000349935,23.99999998760076,3.694318072143859
11.000000008899889,66.00000000339934,22.999999987700775,3.685566844225876
11.000000008899889,67.00000000329932,21.99999998780079,3.6770939571196277
11.000000008899889,68.00000000319932,20.999999987900793,3.6688964182899713
11.000000008899889,69.0000000030993,19.99999998800081,3.6609714551888803
11.000000008899889,70.0000000029993,18.99999998810081,3.653316510587182
11.000000008899889,71.00000000289928,17.999999988200827,3.6459292383891806
11.000000008899889,72.00000000279927,16.999999988300843,3.6388074999146043
11.000000008899889,73.00000000269927,15.999999988400845,3.631949360634444
11.000000008899889,74.00000000259925,14.99999998850086,3.625353087349159
11.000000008899889,75.00000000249925,13.999999988600862,3.6190171457996847
11.000000008899889,76.00000000239923,12.999999988700878,3.612940198703511
11.000000008899889,77.00000000229923,11.99999998880088,3.6071211042099143
11.000000008899889,78.00000000219922,10.999999988900896,3.6015589147702003
11.000000008899889,79.0000000020992,9.999999989000912,3.596252876420546
11.000000008899889,80.0000000019992,8.999999989100914,3.59120242847682
11.000000008899889,81.00000000189918,7.99999998920093,3.586407203642465
11.000000008899889,82.00000000179918,6.999999989300932,3.581867028532353
11.000000008899889,83.00000000169916,5.999999989400948,3.5775819246172307
11.000000008899889,84.00000000159915,4.999999989500964,3.573552109595334
11.000000008899889,85.00000000149915,3.9999999896009655,3.5697779991995437
11.000000008899889,86.00000000139913,2.9999999897009815,3.5662602094505043
11.000000008899889,87.00000000129913,1.9999999898009833,3.562999559368109
11.000000008899889,88.00000000119911,0.9999999899009993,3.559997074156013
12.000000008799878,1e-08,87.99999998120012,5.268070661997067
12.000000008799878,1.00000000989999,86.99999998130014,5.207880198532945
12.000000008799878,2.00000000979998,85.99999998140014,5.15022533844486
12.000000008799878,3.0000000096999697,84.99999998150015,5.094937869434727
12.000000008799878,4.00000000959996,83.99999998160015,5.041865203848509
12.000000008799878,5.000000009499949,82.99999998170017,4.99086854825834
12.000000008799878,6.0000000093999395,81.99999998180019,4.941821330443549
12.000000008799878,7.00000000929993,80.99999998190019,4.894607841844357
12.000000008799878,8.000000009199919,79.9999999820002,4.849122061280623
12.000000008799878,9.000000009099908,78.9999999821002,4.805266631869885
12.000000008799878,10.000000008999898,77.99999998220022,4.762951967996071
12.000000008799878,11.000000008899889,76.99999998230024,4.722095473140575
12.000000008799878,12.000000008799878,75.99999998240024,4.68262085259438
12.000000008799878,13.00000000869987,74.99999998250026,4.6444575076809
12.000000008799878,14.00000000859986,73.99999998260026,4.607540000255621
12.000000008799878,15.00000000849985,72.99999998270027,4.571807578004926
12.000000008799878,16.00000000839984,71.99999998280029,4.5372037525171995
12.000000008799878,17.00000000829983,70.99999998290029,4.503675923302435
12.000000008799878,18.00000000819982,69.9999999830003,4.471175041938905
12.000000008799878,19.00000000809981,68.99999998310031,4.439655311363545
12.000000008799878,20.000000007999798,67.99999998320033,4.409073916026223
12.000000008799878,21.00000000789979,66.99999998330034,4.379390779220868
12.000000008799878,22.00000000779978,65.99999998340034,4.350568344407515
12.000000008799878,23.000000007699768,64.99999998350035,4.322571377764439
12.000000008799878,24.00000000759976,63.99999998360036,4.295366789571297
12.000000008799878,25.000000007499747,62.99999998370038,4.268923472333039
12.000000008799878,26.000000007399738,61.999999983800386,4.243212153818761
12.000000008799878,27.00000000729973,60.999999983900395,4.2182052634166665
12.000000008799878,28.00000000719972,59.999999984000404,4.193876810401866
12.000000008799878,29.000000007099707,58.99999998410041,4.170202272882429
12.000000008799878,30.0000000069997,57.99999998420042,4.14715849633526
12.000000008799878,31.000000006899686,56.99999998430044,4.124723600770065
12.000000008799878,32.00000000679968,55.99999998440044,4.102876895669965
12.000000008799878,33.00000000669967,54.99999998450045,4.081598801953392
12.000000008799878,34.000000006599656,53.999999984600464,4.0608707802859385
12.000000008799878,35.00000000649965,52.99999998470047,4.040675265144313
12.000000008799878,36.00000000639964,51.99999998480048,4.020995604099159
12.000000008799878,37.00000000629963,50.99999998490049,4.001816001840168
12.000000008799878,38.00000000619962,49.9999999850005,3.983121468517004
12.000000008799878,39.000000006099604,48.999999985100516,3.964897772013625
12.000000008799878,40.000000005999595,47.999999985200525,3.9471313938126396
12.000000008799878,41.00000000589959,46.99999998530053,3.9298094881409873
12.000000008799878,42.00000000579958,45.99999998540054,3.9129198441188318
12.000000008799878,43.00000000569957,44.99999998550055,3.896450850660963
12.000000008799878,44.00000000559956,43.99999998560056,3.8803914639042376
12.000000008799878,45.000000005499544,42.999999985700576,3.864731176956329
12.000000008799878,46.000000005399535,41.999999985800585,3.849459991780459
12.000000008799878,47.000000005299526,40.999999985900594,3.8345683930480483
12.000000008799878,48.00000000519952,39.9999999860006,3.820047323806929
12.000000008799878,49.00000000509951,38.99999998610061,3.805888162826558
12.000000008799878,50.00000000499949,37.99999998620063,3.792082703494367
12.000000008799878,51.00000000489948,36.99999998630064,3.778623134148629
12.000000008799878,52.000000004799475,35.99999998640065,3.765502019743429
12.000000008799878,53.000000004699466,34.999999986500654,3.7527122847505527
12.000000008799878,54.00000000459946,33.99999998660067,3.74024719721146
12.000000008799878,55.00000000449945,32.99999998670067,3.728100353860004
12.000000008799878,56.00000000439944,31.999999986800688,3.716265666243484
12.000000008799878,57.00000000429942,30.999999986900704,3.7047373477758145
12.000000008799878,58.000000004199414,29.999999987000706,3.693509901662238
12.000000008799878,59.000000004099405,28.999999987100722,3.6825781096402346
12.000000008799878,60.000000003999396,27.999999987200724,3.6719370214859524
12.000000008799878,61.00000000389939,26.99999998730074,3.6615819452398504
12.000000008799878,62.00000000379937,25.999999987400756,3.6515084381091287
12.000000008799878,63.00000000369936,24.999999987500757,3.6417122980082803
12.000000008799878,64.00000000359935,23.999999987600773,3.632189555702291
12.000000008799878,65.00000000349935,22.999999987700775,3.622936467520256
12.000000008799878,66.00000000339934,21.99999998780079,3.6139495086098896
12.000000008799878,67.00000000329932,20.999999987900807,3.605225366706182
12.000000008799878,68.00000000319932,19.99999998800081,3.5967609363897965
12.000000008799878,69.0000000030993,18.999999988100825,3.5885533138131898
12.000000008799878,70.0000000029993,17.999999988200827,3.5805997918744863
12.000000008799878,71.00000000289928,16.999999988300843,3.5728978558212474
12.000000008799878,72.00000000279927,15.999999988400859,3.565445179268057
12.000000008799878,73.00000000269927,14.99999998850086,3.5582396206137354
12.000000008799878,74.00000000259925,13.999999988600877,3.5512792198456284
12.000000008799878,75.00000000249925,12.999999988700878,3.5445621957200597
12.000000008799878,76.00000000239923,11.999999988800894,3.5380869433095823
12.000000008799878,77.00000000229923,10.999999988900896,3.5318520319091933
12.000000008799878,78.00000000219922,9.999999989000912,3.5258562032950795
12.000000008799878,79.0000000020992,8.999999989100928,3.5200983703309214
12.000000008799878,80.0000000019992,7.99999998920093,3.514577615918154
12.000000008799878,81.00000000189918,6.999999989300946,3.509293192287984
12.000000008799878,82.00000000179918,5.999999989400948,3.504244520634283
